Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Abr/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.; 421 ; 743.027.745 ; 2.481 ; 810.535.170 ; 603 ; 1.745.595.412 ; 1.404 ; 1.547.605.979 ; 4.909 ; 4.846.764.305 ; 1.462 ; 12.177.959.578 ; 1.562 ; 12.313.553.356 ; 3.024 ; 24.491.512.934 ; 7.933 ; 29.338.277.239 ;
11;60.498.557;BANCO MUFG BRASIL S.A.; 470 ; 343.041.831 ; 1.566 ; 252.102.003 ; 1.043 ; 1.190.432.526 ; 1.422 ; 754.934.912 ; 4.501 ; 2.540.511.272 ; 2.533 ; 9.279.764.511 ; 2.610 ; 9.626.230.386 ; 5.143 ; 18.905.994.897 ; 9.644 ; 21.446.506.169 ;
12;03.532.415;BANCO ABN AMRO S.A.;;;;; 961 ; 8.972.849.667 ; 1.092 ; 8.980.663.151 ; 2.053 ; 17.953.512.819 ; 55 ; 1.030.069.978 ; 48 ; 1.122.069.764 ; 103 ; 2.152.139.742 ; 2.156 ; 20.105.652.560 ;
13;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;; 5 ; 550.299.689 ; 1.135 ; 4.606.073.517 ; 993 ; 7.649.085.212 ; 2.133 ; 12.805.458.418 ; 139 ; 4.765.489.467 ; 65 ; 1.167.311.938 ; 204 ; 5.932.801.404 ; 2.337 ; 18.738.259.822 ;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 661 ; 6.331.878.652 ; 508 ; 3.188.575.872 ; 1.169 ; 9.520.454.524 ; 147 ; 1.691.293.161 ; 334 ; 4.834.354.139 ; 481 ; 6.525.647.301 ; 1.650 ; 16.046.101.825 ;
15;28.195.667;BANCO ABC BRASIL S.A.; 587 ; 650.976.276 ; 1.647 ; 427.413.182 ; 353 ; 2.041.991.405 ; 2.011 ; 1.526.687.689 ; 4.598 ; 4.647.068.552 ; 491 ; 2.988.795.728 ; 691 ; 3.806.143.607 ; 1.182 ; 6.794.939.335 ; 5.780 ; 11.442.007.887 ;
16;02.801.938;BANCO MORGAN STANLEY S.A.; 27 ; 329.200.000 ; 48 ; 14.949.965 ; 2.236 ; 4.019.723.366 ; 1.316 ; 2.648.306.481 ; 3.627 ; 7.012.179.812 ; 38 ; 1.285.986.186 ; 93 ; 3.008.979.937 ; 131 ; 4.294.966.123 ; 3.758 ; 11.307.145.935 ;
17;59.588.111;BANCO VOTORANTIM S.A.; 997 ; 1.311.058.800 ; 3.517 ; 865.005.564 ; 1.014 ; 1.322.666.400 ; 2.671 ; 1.173.078.025 ; 8.199 ; 4.671.808.790 ; 1.154 ; 2.753.199.990 ; 2.226 ; 3.578.265.251 ; 3.380 ; 6.331.465.241 ; 11.579 ; 11.003.274.031 ;
18;53.518.684;BANCO HSBC S.A.; 117 ; 966.013.418 ; 603 ; 1.320.389.586 ; 323 ; 1.241.628.685 ; 511 ; 637.119.012 ; 1.554 ; 4.165.150.701 ; 631 ; 2.995.523.408 ; 663 ; 3.179.454.442 ; 1.294 ; 6.174.977.850 ; 2.848 ; 10.340.128.552 ;
19;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 33 ; 292.395.825 ; 14 ; 23.353.096 ; 72 ; 172.833.924 ; 225 ; 298.598.869 ; 344 ; 787.181.714 ; 303 ; 4.274.784.908 ; 312 ; 4.395.856.460 ; 615 ; 8.670.641.369 ; 959 ; 9.457.823.083 ;
20;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 420 ; 1.022.453.747 ; 748 ; 300.622.286 ; 1.207 ; 1.336.646.693 ; 1.445 ; 1.607.936.314 ; 3.820 ; 4.267.659.040 ; 696 ; 2.170.715.101 ; 757 ; 2.303.408.923 ; 1.453 ; 4.474.124.025 ; 5.273 ; 8.741.783.065 ;
21;33.264.668;BANCO XP S.A.; 1.078 ; 741.988.936 ; 7.846 ; 1.218.681.018 ; 5.247 ; 1.725.482.104 ; 16.107 ; 2.253.595.110 ; 30.278 ; 5.939.747.168 ; 237 ; 1.915.285.435 ; 180 ; 773.753.792 ; 417 ; 2.689.039.227 ; 30.695 ; 8.628.786.395 ;
22;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 3.758 ; 400.692.372 ; 9.225 ; 406.349.266 ; 11.058 ; 1.097.586.289 ; 29.753 ; 2.803.180.414 ; 53.794 ; 4.707.808.340 ; 7.107 ; 2.781.508.976 ; 23.590 ; 1.061.474.288 ; 30.697 ; 3.842.983.264 ; 84.491 ; 8.550.791.604 ;
23;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 304 ; 1.714.810.682 ; 50 ; 36.776.879 ; 386 ; 886.590.534 ; 833 ; 605.281.203 ; 1.573 ; 3.243.459.298 ; 286 ; 1.025.863.044 ; 381 ; 3.410.314.152 ; 667 ; 4.436.177.196 ; 2.240 ; 7.679.636.495 ;
24;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;; 1 ; 72.779 ; 719 ; 2.055.318.562 ; 914 ; 1.650.329.279 ; 1.634 ; 3.705.720.620 ; 149 ; 2.299.337.036 ; 132 ; 1.545.305.100 ; 281 ; 3.844.642.136 ; 1.915 ; 7.550.362.756 ;
25;31.872.495;BANCO C6 S.A.; 265 ; 323.500.449 ; 2.428 ; 285.866.277 ; 9.910 ; 978.481.290 ; 160.311 ; 1.181.735.909 ; 172.914 ; 2.769.583.926 ; 547 ; 2.319.853.077 ; 709 ; 2.039.283.836 ; 1.256 ; 4.359.136.913 ; 174.170 ; 7.128.720.838 ;
26;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 40 ; 185.317.204 ; 41 ; 97.919.773 ; 75 ; 1.682.404.199 ; 430 ; 732.149.109 ; 586 ; 2.697.790.285 ; 79 ; 1.194.045.897 ; 165 ; 2.643.854.297 ; 244 ; 3.837.900.194 ; 830 ; 6.535.690.479 ;
27;78.632.767;BANCO OURINVEST S.A.; 3.967 ; 447.619.133 ; 8.664 ; 690.122.266 ; 57.273 ; 633.752.009 ; 271.690 ; 1.125.730.627 ; 341.594 ; 2.897.224.035 ; 2.489 ; 1.998.662.482 ; 43.192 ; 1.276.474.350 ; 45.681 ; 3.275.136.832 ; 387.275 ; 6.172.360.868 ;
28;68.900.810;BANCO RENDIMENTO S.A.; 224 ; 24.232.475 ; 677 ; 281.713.454 ; 999.122 ; 1.570.808.490 ; 12.373 ; 459.372.944 ; 1.012.396 ; 2.336.127.363 ; 4.600 ; 881.388.735 ; 32.883 ; 1.760.974.632 ; 37.483 ; 2.642.363.367 ; 1.049.879 ; 4.978.490.730 ;
29;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 286 ; 606.573.040 ; 765 ; 198.860.067 ; 231 ; 201.085.508 ; 490 ; 300.283.991 ; 1.772 ; 1.306.802.606 ; 346 ; 1.668.273.389 ; 395 ; 1.945.518.599 ; 741 ; 3.613.791.989 ; 2.513 ; 4.920.594.595 ;
30;62.232.889;BANCO DAYCOVAL S.A.; 2.232 ; 495.358.096 ; 5.136 ; 602.976.822 ; 393.784 ; 620.333.918 ; 12.921 ; 686.195.175 ; 414.073 ; 2.404.864.011 ; 1.687 ; 1.349.373.079 ; 4.831 ; 1.165.602.032 ; 6.518 ; 2.514.975.111 ; 420.591 ; 4.919.839.122 ;
31;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 279 ; 12.831.885 ; 2.673 ; 125.751.971 ; 789 ; 51.593.133 ; 50.499 ; 101.373.487 ; 54.240 ; 291.550.476 ; 1.510 ; 2.344.773.247 ; 1.740 ; 2.173.795.238 ; 3.250 ; 4.518.568.484 ; 57.490 ; 4.810.118.960 ;
32;58.160.789;BANCO SAFRA S.A.; 918 ; 410.974.554 ; 3.424 ; 624.445.155 ; 3.576 ; 1.112.509.615 ; 8.040 ; 565.127.520 ; 15.958 ; 2.713.056.843 ; 1.096 ; 723.234.934 ; 1.093 ; 1.057.665.967 ; 2.189 ; 1.780.900.901 ; 18.147 ; 4.493.957.745 ;
33;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 534 ; 616.300.569 ; 2.607 ; 515.497.270 ; 1.203 ; 982.996.068 ; 1.811 ; 491.528.538 ; 6.155 ; 2.606.322.446 ; 242 ; 598.398.565 ; 297 ; 1.160.902.664 ; 539 ; 1.759.301.230 ; 6.694 ; 4.365.623.676 ;
34;07.679.404;BANCO TOPÁZIO S.A.; 219 ; 116.996.797 ; 164 ; 15.085.305 ; 778 ; 332.069.022 ; 2.698 ; 1.443.912.671 ; 3.859 ; 1.908.063.795 ; 2.128 ; 1.552.701.227 ; 6.500 ; 542.947.380 ; 8.628 ; 2.095.648.607 ; 12.487 ; 4.003.712.402 ;
35;58.616.418;BANCO FIBRA S.A.; 408 ; 547.951.759 ; 3.222 ; 566.809.897 ; 120 ; 82.161.604 ; 903 ; 78.695.986 ; 4.653 ; 1.275.619.246 ; 282 ; 918.114.345 ; 254 ; 866.154.066 ; 536 ; 1.784.268.410 ; 5.189 ; 3.059.887.656 ;
36;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 241 ; 369.038.980 ; 1.322 ; 232.690.042 ; 85 ; 330.090.726 ; 1.197 ; 482.349.545 ; 2.845 ; 1.414.169.293 ; 157 ; 639.689.421 ; 116 ; 700.605.877 ; 273 ; 1.340.295.298 ; 3.118 ; 2.754.464.591 ;
37;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 47.872 ; 311.340.886 ; 968.800 ; 711.747.477 ; 1.016.672 ; 1.023.088.362 ; 6.024 ; 934.076.738 ; 5.955 ; 533.682.256 ; 11.979 ; 1.467.758.993 ; 1.028.651 ; 2.490.847.355 ;
38;71.027.866;BANCO BS2 S.A.; 1.487 ; 330.131.963 ; 4.509 ; 243.162.329 ; 34.780 ; 631.165.482 ; 93.316 ; 522.079.575 ; 134.092 ; 1.726.539.349 ; 163 ; 248.754.188 ; 185 ; 464.001.154 ; 348 ; 712.755.342 ; 134.440 ; 2.439.294.692 ;
39;10.690.848;BANCO DA CHINA BRASIL S.A.; 113 ; 450.869.289 ; 67 ; 29.083.117 ; 85 ; 398.892.749 ; 349 ; 110.516.808 ; 614 ; 989.361.963 ; 165 ; 298.984.566 ; 318 ; 1.009.183.282 ; 483 ; 1.308.167.849 ; 1.097 ; 2.297.529.812 ;
40;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 15 ; 144.457.726 ; 30 ; 12.743.937 ; 10 ; 43.805.760 ; 1.658 ; 817.263.429 ; 1.713 ; 1.018.270.852 ; 65 ; 876.583.820 ; 18 ; 234.789.907 ; 83 ; 1.111.373.727 ; 1.796 ; 2.129.644.579 ;
41;33.923.798;BANCO MASTER S/A; 456 ; 232.958.575 ; 1.275 ; 61.558.952 ; 79.082 ; 358.557.186 ; 269.549 ; 623.337.322 ; 350.362 ; 1.276.412.036 ; 312 ; 452.989.880 ; 196 ; 324.720.672 ; 508 ; 777.710.552 ; 350.870 ; 2.054.122.587 ;
42;00.997.185;BANCO B3 S.A.;;;;; 731 ; 796.738.602 ; 665 ; 835.640.571 ; 1.396 ; 1.632.379.173 ; 138 ; 212.369.876 ; 157 ; 173.419.728 ; 295 ; 385.789.604 ; 1.691 ; 2.018.168.777 ;
43;15.114.366;BANCO BOCOM BBM S.A.; 42 ; 70.223.059 ; 427 ; 69.281.886 ; 127 ; 387.035.755 ; 926 ; 263.560.464 ; 1.522 ; 790.101.165 ; 48 ; 353.886.516 ; 66 ; 727.432.990 ; 114 ; 1.081.319.506 ; 1.636 ; 1.871.420.670 ;
44;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 2.403 ; 217.269.979 ; 1.741 ; 109.672.959 ; 1.470 ; 55.761.689 ; 2.287 ; 608.219.034 ; 7.901 ; 990.923.661 ; 40 ; 588.466.702 ; 83 ; 141.491.606 ; 123 ; 729.958.308 ; 8.024 ; 1.720.881.968 ;
45;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 13 ; 26.199.814 ;;; 13 ; 26.199.814 ; 1 ; 500.550.694 ; 4 ; 1.071.000.000 ; 5 ; 1.571.550.694 ; 18 ; 1.597.750.509 ;
46;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 47 ; 6.596.342 ; 761 ; 68.832.375 ; 993 ; 210.533.051 ; 4.678 ; 523.308.207 ; 6.479 ; 809.269.976 ; 666 ; 521.140.003 ; 238 ; 146.141.643 ; 904 ; 667.281.647 ; 7.383 ; 1.476.551.622 ;
47;00.360.305;CAIXA ECONOMICA FEDERAL; 440 ; 152.934.524 ; 310 ; 35.924.420 ; 30.694 ; 185.454.464 ; 3.451 ; 257.532.389 ; 34.895 ; 631.845.797 ; 787 ; 290.630.587 ; 857 ; 386.825.119 ; 1.644 ; 677.455.706 ; 36.539 ; 1.309.301.502 ;
48;61.024.352;BANCO VOITER S.A.; 246 ; 81.894.833 ; 876 ; 119.343.627 ; 464 ; 36.925.001 ; 3.229 ; 367.015.823 ; 4.815 ; 605.179.284 ; 189 ; 440.685.195 ; 132 ; 71.585.311 ; 321 ; 512.270.506 ; 5.136 ; 1.117.449.790 ;
49;13.059.145;BEXS BANCO DE CÂMBIO S/A; 87 ; 100.896.523 ; 360 ; 13.996.699 ; 37.708 ; 95.359.659 ; 482.270 ; 398.974.424 ; 520.425 ; 609.227.306 ; 1.055 ; 360.221.403 ; 114 ; 143.392.206 ; 1.169 ; 503.613.609 ; 521.594 ; 1.112.840.915 ;
50;03.609.817;BANCO CARGILL S.A.; 55 ; 358.572.982 ; 1 ; 49.271 ; 18 ; 36.373.124 ; 291 ; 142.334.604 ; 365 ; 537.329.981 ; 8 ; 140.000.000 ; 11 ; 412.250.000 ; 19 ; 552.250.000 ; 384 ; 1.089.579.981 ;
51;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 3.238 ; 149.322.766 ; 3.420 ; 167.967.991 ; 2.424 ; 249.101.430 ; 1.538 ; 86.830.762 ; 10.620 ; 653.222.949 ; 44 ; 76.706.256 ; 18 ; 218.927.156 ; 62 ; 295.633.412 ; 10.682 ; 948.856.361 ;
52;07.656.500;BANCO KDB DO BRASIL S.A.; 1 ; 10.000.000 ; 20 ; 4.362.291 ; 348 ; 114.420.825 ; 1.305 ; 387.682.465 ; 1.674 ; 516.465.581 ; 263 ; 371.902.620 ; 42 ; 59.331.001 ; 305 ; 431.233.621 ; 1.979 ; 947.699.201 ;
53;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 740 ; 28.218.180 ; 6.545 ; 151.153.410 ; 6.910 ; 124.853.346 ; 15.191 ; 217.497.275 ; 29.386 ; 521.722.210 ; 1.706 ; 278.956.136 ; 347 ; 63.545.314 ; 2.053 ; 342.501.450 ; 31.439 ; 864.223.660 ;
54;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 662 ; 16.856.554 ; 3.056 ; 123.503.566 ; 18.855 ; 104.675.610 ; 13.542 ; 238.645.782 ; 36.115 ; 483.681.511 ; 9.157 ; 310.128.619 ; 461 ; 69.531.362 ; 9.618 ; 379.659.981 ; 45.733 ; 863.341.493 ;
55;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 117 ; 21.241.667 ; 210 ; 6.623.181 ; 15.227 ; 375.014.484 ; 915 ; 32.020.670 ; 16.469 ; 434.900.001 ; 267 ; 17.807.503 ; 663 ; 375.410.909 ; 930 ; 393.218.412 ; 17.399 ; 828.118.413 ;
56;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 101 ; 227.670.790 ;;; 101 ; 41.801.695 ; 9 ; 50.433 ; 211 ; 269.522.919 ; 6 ; 450.034.323 ; 2 ; 2.181.777 ; 8 ; 452.216.100 ; 219 ; 721.739.019 ;
57;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 19 ; 97.977.651 ; 85 ; 12.497.806 ; 147 ; 220.907.191 ; 183 ; 69.601.656 ; 434 ; 400.984.304 ; 36 ; 13.859.156 ; 40 ; 295.799.350 ; 76 ; 309.658.506 ; 510 ; 710.642.810 ;
58;45.246.410;BANCO GENIAL S.A.; 123 ; 11.186.526 ; 102 ; 22.231.092 ; 1.049 ; 129.019.838 ; 1.380 ; 215.950.082 ; 2.654 ; 378.387.538 ; 75 ; 160.309.783 ; 27 ; 61.342.596 ; 102 ; 221.652.379 ; 2.756 ; 600.039.918 ;
59;61.186.680;BANCO BMG S.A.; 5 ; 5.545.482 ; 4 ; 2.851.490 ; 74 ; 18.542.002 ; 152 ; 19.052.254 ; 235 ; 45.991.227 ; 12 ; 270.812.925 ; 14 ; 271.544.515 ; 26 ; 542.357.440 ; 261 ; 588.348.668 ;
60;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 69 ; 129.252.454 ; 70 ; 24.547.187 ; 44 ; 21.094.944 ; 314 ; 39.252.512 ; 497 ; 214.147.097 ; 53 ; 133.433.565 ; 75 ; 239.909.572 ; 128 ; 373.343.137 ; 625 ; 587.490.234 ;
61;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 513 ; 11.832.437 ; 3.827 ; 116.865.835 ; 2.156 ; 50.914.657 ; 6.511 ; 99.419.168 ; 13.007 ; 279.032.097 ; 3.762 ; 213.009.826 ; 264 ; 59.414.800 ; 4.026 ; 272.424.626 ; 17.033 ; 551.456.723 ;
62;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 69 ; 80.793.084 ; 73 ; 211.491.060 ; 142 ; 292.284.144 ; 16 ; 188.225.000 ; 19 ; 56.580.000 ; 35 ; 244.805.000 ; 177 ; 537.089.144 ;
63;00.416.968;BANCO INTER S.A.; 77 ; 29.483.626 ; 43 ; 1.757.094 ; 45.230 ; 82.221.778 ; 47.150 ; 200.913.986 ; 92.500 ; 314.376.484 ; 92 ; 152.720.277 ; 62 ; 43.475.910 ; 154 ; 196.196.187 ; 92.654 ; 510.572.671 ;
64;30.723.886;BANCO MODAL S.A.; 40 ; 5.108.591 ; 173 ; 34.592.496 ; 477 ; 126.323.750 ; 711 ; 206.819.293 ; 1.401 ; 372.844.130 ; 16 ; 122.880.944 ; 5 ; 10.016.493 ; 21 ; 132.897.436 ; 1.422 ; 505.741.566 ;
65;33.042.953;CITIBANK N.A.;;;;; 4 ; 12.176 ; 14 ; 914.408 ; 18 ; 926.584 ;;; 1 ; 500.000.000 ; 1 ; 500.000.000 ; 19 ; 500.926.584 ;
66;60.889.128;BANCO SOFISA S.A.; 731 ; 192.860.184 ; 152 ; 22.064.356 ; 52 ; 14.557.690 ; 380 ; 26.682.709 ; 1.315 ; 256.164.939 ; 49 ; 14.498.659 ; 101 ; 168.702.962 ; 150 ; 183.201.621 ; 1.465 ; 439.366.560 ;
67;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 31.129 ; 149.997.756 ; 49.443 ; 193.629.343 ; 80.572 ; 343.627.099 ; 348 ; 68.575.525 ; 1.131 ; 22.632.953 ; 1.479 ; 91.208.478 ; 82.051 ; 434.835.577 ;
68;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 344 ; 8.129.706 ; 2.953 ; 67.606.503 ; 9.165 ; 44.433.138 ; 7.884 ; 104.154.523 ; 20.346 ; 224.323.870 ; 10.501 ; 159.652.167 ; 1.090 ; 40.435.167 ; 11.591 ; 200.087.334 ; 31.937 ; 424.411.204 ;
69;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 3.014 ; 31.952.864 ; 16.109 ; 197.404.817 ; 19.123 ; 229.357.681 ; 9.731 ; 180.093.963 ; 3.686 ; 14.229.382 ; 13.417 ; 194.323.345 ; 32.540 ; 423.681.026 ;
70;62.144.175;BANCO PINE S.A.; 83 ; 94.185.090 ; 717 ; 106.554.629 ; 15 ; 6.225.792 ; 122 ; 24.111.287 ; 937 ; 231.076.798 ; 19 ; 94.771.358 ; 23 ; 95.511.075 ; 42 ; 190.282.433 ; 979 ; 421.359.231 ;
71;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 591 ; 13.104.053 ; 4.918 ; 131.691.971 ; 1.404 ; 22.915.741 ; 4.505 ; 51.093.895 ; 11.418 ; 218.805.660 ; 2.036 ; 156.064.984 ; 89 ; 9.346.701 ; 2.125 ; 165.411.684 ; 13.543 ; 384.217.345 ;
72;49.336.860;ING BANK N.V.;;;;; 13 ; 621.575 ; 33 ; 57.565.935 ; 46 ; 58.187.510 ; 9 ; 190.660.398 ; 6 ; 133.948.034 ; 15 ; 324.608.431 ; 61 ; 382.795.941 ;
73;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 125 ; 124.512.047 ; 143 ; 29.940.079 ; 198 ; 9.518.482 ; 384 ; 19.628.761 ; 850 ; 183.599.370 ; 168 ; 65.253.340 ; 125 ; 128.726.394 ; 293 ; 193.979.735 ; 1.143 ; 377.579.105 ;
74;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 635 ; 16.427.276 ; 3.304 ; 108.278.789 ; 2.015 ; 31.734.230 ; 2.590 ; 40.594.332 ; 8.544 ; 197.034.626 ; 1.796 ; 128.900.869 ; 287 ; 28.174.487 ; 2.083 ; 157.075.355 ; 10.627 ; 354.109.981 ;
75;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 172 ; 4.065.506 ; 1.064 ; 20.290.367 ; 7.986 ; 55.257.226 ; 13.704 ; 138.555.484 ; 22.926 ; 218.168.583 ; 3.653 ; 112.151.079 ; 258 ; 12.545.003 ; 3.911 ; 124.696.081 ; 26.837 ; 342.864.665 ;
76;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 21 ; 159.500.000 ; 13 ; 2.258.262 ; 11 ; 785.185 ; 52 ; 1.818.642 ; 97 ; 164.362.089 ; 28 ; 15.091.243 ; 65 ; 160.324.057 ; 93 ; 175.415.301 ; 190 ; 339.777.389 ;
77;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 5 ; 7.173.530 ; 120 ; 56.793.338 ; 191 ; 32.083.776 ; 556 ; 76.605.977 ; 872 ; 172.656.620 ; 228 ; 107.700.147 ; 19 ; 13.494.857 ; 247 ; 121.195.004 ; 1.119 ; 293.851.624 ;
78;59.118.133;BANCO LUSO BRASILEIRO S.A.; 318 ; 40.728.525 ; 489 ; 33.903.444 ; 105 ; 25.418.317 ; 665 ; 26.222.401 ; 1.577 ; 126.272.687 ; 669 ; 65.025.004 ; 389 ; 71.024.765 ; 1.058 ; 136.049.769 ; 2.635 ; 262.322.456 ;
